time,latitude,longitude,elevation,pointxyz,distance,elevation_change,cum_elevation,cum_distance,step_feet,gradient_point,gradient_rating
,39.928684,-77.950409,673.099976,"(39.928684, -77.950409, 673.099976)",0.00720314,-0.40002400000003036,283.59997599999997,6.623608150000004,38.0325792,-3.2,flat
,39.928635,-77.950561,673.5,"(39.928635, -77.950561, 673.5)",0.00873624,0.40002400000003036,284.0,6.6323443900000045,46.127347199999996,2.7,flat
,39.928562,-77.950691,673.099976,"(39.928562, -77.950691, 673.099976)",0.00853718,-0.40002400000003036,283.59997599999997,6.640881570000005,45.076310400000004,-2.7,flat
,39.928459,-77.950859,673.5,"(39.928459, -77.950859, 673.5)",0.01139648,0.40002400000003036,284.0,6.652278050000005,60.173414400000006,2.1,flat
,39.928391,-77.950974,672.599976,"(39.928391, -77.950974, 672.599976)",0.00769423,-0.9000240000000304,283.09997599999997,6.659972280000005,40.6255344,-6.7,down
,39.928341,-77.951096,672.599976,"(39.928341, -77.951096, 672.599976)",0.00732931,0.0,283.09997599999997,6.667301590000005,38.698756800000005,0.0,flat
,39.928314,-77.951149,672.099976,"(39.928314, -77.951149, 672.099976)",0.00337134,-0.5,282.59997599999997,6.670672930000006,17.8006752,-7.8,down
,39.928253,-77.951263,671.099976,"(39.928253, -77.951263, 671.099976)",0.0073653,-1.0,281.59997599999997,6.678038230000006,38.888784,-7.8,down
,39.928162,-77.951408,671.599976,"(39.928162, -77.951408, 671.599976)",0.00992758,0.5,282.09997599999997,6.687965810000006,52.4176224,2.9,flat
,39.928127,-77.951569,674.0,"(39.928127, -77.951569, 674.0)",0.00886662,2.4000240000000304,284.5,6.696832430000006,46.8157536,15.7,bigUp
,39.92807,-77.951698,676.400024,"(39.92807, -77.951698, 676.400024)",0.00788843,2.4000240000000304,286.90002400000003,6.704720860000006,41.6509104,17.5,bigUp
,39.928013,-77.951805,677.400024,"(39.928013, -77.951805, 677.400024)",0.00690302,1.0,287.90002400000003,6.7116238800000065,36.447945600000004,8.3,up
,39.927933,-77.951927,677.400024,"(39.927933, -77.951927, 677.400024)",0.00850515,0.0,287.90002400000003,6.720129030000007,44.907191999999995,0.0,flat
,39.927883,-77.952034,678.799988,"(39.927883, -77.952034, 678.799988)",0.00663899,1.3999639999999545,289.299988,6.726768020000007,35.0538672,12.0,up
,39.927818,-77.952126,678.299988,"(39.927818, -77.952126, 678.299988)",0.00662806,-0.5,288.799988,6.733396080000007,34.9961568,-4.3,flat
,39.927734,-77.952248,678.799988,"(39.927734, -77.952248, 678.799988)",0.00868732,0.5,289.299988,6.7420834000000065,45.869049600000004,3.3,flat
,39.927666,-77.952347,679.299988,"(39.927666, -77.952347, 679.299988)",0.00704199,0.5,289.799988,6.749125390000007,37.1817072,4.1,flat
,39.927658,-77.952415,680.700012,"(39.927658, -77.952415, 680.700012)",0.00364511,1.4000240000000304,291.200012,6.752770500000007,19.2461808,20.4,bigUp
,39.927635,-77.952461,681.200012,"(39.927635, -77.952461, 681.200012)",0.0029096,0.5,291.700012,6.755680100000006,15.362688,8.8,up
,39.927525,-77.95256,682.700012,"(39.927525, -77.95256, 682.700012)",0.00923468,1.5,293.200012,6.764914780000006,48.759110400000004,9.5,up
,39.927448,-77.952644,683.599976,"(39.927448, -77.952644, 683.599976)",0.00693638,0.8999639999999545,294.09997599999997,6.771851160000006,36.624086399999996,7.4,up
,39.927341,-77.952766,684.599976,"(39.927341, -77.952766, 684.599976)",0.00982047,1.0,295.09997599999997,6.781671630000006,51.8520816,6.0,up
,39.927311,-77.952835,683.200012,"(39.927311, -77.952835, 683.200012)",0.00420268,-1.3999639999999545,293.700012,6.785874310000006,22.1901504,-18.0,bigDown
,39.927345,-77.952919,682.700012,"(39.927345, -77.952919, 682.700012)",0.00503266,-0.5,293.200012,6.790906970000006,26.572444800000003,-5.5,down
,39.927349,-77.952934,682.700012,"(39.927349, -77.952934, 682.700012)",0.00084146,0.0,293.200012,6.791748430000006,4.4429088000000005,0.0,flat
,39.92741,-77.952957,684.099976,"(39.92741, -77.952957, 684.099976)",0.00438735,1.3999639999999545,294.59997599999997,6.796135780000006,23.165208,17.4,bigUp
,39.927429,-77.952965,684.599976,"(39.927429, -77.952965, 684.599976)",0.00137951,0.5,295.09997599999997,6.797515290000006,7.2838128,15.5,bigUp
,39.927486,-77.952988,685.599976,"(39.927486, -77.952988, 685.599976)",0.00412256,1.0,296.09997599999997,6.801637850000006,21.7671168,13.1,up
,39.927578,-77.953018,687.0,"(39.927578, -77.953018, 687.0)",0.00655232,1.4000240000000304,297.5,6.808190170000006,34.5962496,12.1,up
,39.927628,-77.953018,688.0,"(39.927628, -77.953018, 688.0)",0.00345467,1.0,298.5,6.811644840000006,18.2406576,15.2,bigUp
,39.927666,-77.953026,688.0,"(39.927666, -77.953026, 688.0)",0.00265955,0.0,298.5,6.8143043900000055,14.042424,0.0,flat
,39.927704,-77.953011,688.400024,"(39.927704, -77.953011, 688.400024)",0.0027432,0.40002400000003036,298.90002400000003,6.817047590000006,14.484096,7.4,up
,39.927757,-77.953033,689.900024,"(39.927757, -77.953033, 689.900024)",0.003843,1.5,300.40002400000003,6.820890590000006,20.29104,20.9,bigUp
,39.927841,-77.953049,690.400024,"(39.927841, -77.953049, 690.400024)",0.00586543,0.5,300.90002400000003,6.826756020000006,30.9694704,4.8,flat
,39.927872,-77.953049,690.799988,"(39.927872, -77.953049, 690.799988)",0.0021419,0.39996399999995447,301.299988,6.8288979200000055,11.309232,9.0,up
,39.927963,-77.953072,691.799988,"(39.927963, -77.953072, 691.799988)",0.00640451,1.0,302.299988,6.835302430000006,33.8158128,8.8,up
,39.927986,-77.953079,691.799988,"(39.927986, -77.953079, 691.799988)",0.00163186,0.0,302.299988,6.836934290000006,8.616220799999999,0.0,flat
,39.928085,-77.953072,691.799988,"(39.928085, -77.953072, 691.799988)",0.0068503,0.0,302.299988,6.843784590000006,36.169584,0.0,flat
,39.928131,-77.953079,691.299988,"(39.928131, -77.953079, 691.299988)",0.00319986,-0.5,301.799988,6.846984450000005,16.8952608,-8.1,down
,39.928276,-77.953087,693.200012,"(39.928276, -77.953087, 693.200012)",0.01002751,1.9000240000000304,303.700012,6.857011960000005,52.9452528,11.1,up
,39.92836,-77.953163,695.700012,"(39.92836, -77.953163, 695.700012)",0.00706397,2.5,306.200012,6.864075930000005,37.2977616,20.2,bigUp
,39.928383,-77.953178,696.099976,"(39.928383, -77.953178, 696.099976)",0.00177681,0.39996399999995447,306.59997599999997,6.865852740000005,9.3815568,10.4,up
,39.928513,-77.9533,698.5,"(39.928513, -77.9533, 698.5)",0.0110663,2.4000240000000304,309.0,6.876919040000005,58.430063999999994,12.8,up
,39.928551,-77.953339,699.5,"(39.928551, -77.953339, 699.5)",0.00334117,1.0,310.0,6.880260210000005,17.641377600000002,15.7,bigUp
,39.928635,-77.953476,701.900024,"(39.928635, -77.953476, 701.900024)",0.00929381,2.4000240000000304,312.40002400000003,6.889554020000005,49.0713168,15.0,up
,39.928722,-77.95359,703.799988,"(39.928722, -77.95359, 703.799988)",0.00852157,1.8999639999999545,314.299988,6.898075590000005,44.993889599999996,12.9,up
,39.928791,-77.95372,704.799988,"(39.928791, -77.95372, 704.799988)",0.00837685,1.0,315.299988,6.906452440000005,44.229768,6.9,up
,39.928829,-77.953842,704.299988,"(39.928829, -77.953842, 704.299988)",0.0069769,-0.5,314.799988,6.913429340000005,36.838032,-4.1,flat
,39.92886,-77.953896,704.799988,"(39.92886, -77.953896, 704.799988)",0.00357404,0.5,315.299988,6.917003380000005,18.8709312,7.4,up
,39.928917,-77.954079,705.299988,"(39.928917, -77.954079, 705.299988)",0.01046533,0.5,315.799988,6.927468710000005,55.2569424,2.8,flat
,39.928986,-77.954269,705.799988,"(39.928986, -77.954269, 705.799988)",0.01113871,0.5,316.299988,6.938607420000005,58.8123888,2.6,flat
,39.929016,-77.954338,706.200012,"(39.929016, -77.954338, 706.200012)",0.00420261,0.40002400000003036,316.700012,6.942810030000005,22.189780799999998,5.2,up
,39.929066,-77.954498,706.200012,"(39.929066, -77.954498, 706.200012)",0.00915427,0.0,316.700012,6.951964300000005,48.334545600000006,0.0,flat
,39.929089,-77.954605,707.700012,"(39.929089, -77.954605, 707.700012)",0.00588776,1.5,318.200012,6.957852060000005,31.087372799999997,14.3,up
,39.92915,-77.954765,708.599976,"(39.92915, -77.954765, 708.599976)",0.00946728,0.8999639999999545,319.09997599999997,6.967319340000005,49.987238399999995,5.5,up
,39.929211,-77.954887,707.700012,"(39.929211, -77.954887, 707.700012)",0.00771666,-0.8999639999999545,318.200012,6.975036000000005,40.7439648,-6.7,down
,39.929226,-77.954895,707.200012,"(39.929226, -77.954895, 707.200012)",0.00111973,-0.5,317.700012,6.976155730000005,5.9121744,-17.8,bigDown
,39.929234,-77.95491,707.200012,"(39.929234, -77.95491, 707.200012)",0.00096807,0.0,317.700012,6.977123800000005,5.1114096,0.0,flat
,39.929253,-77.954979,706.700012,"(39.929253, -77.954979, 706.700012)",0.00388441,-0.5,317.200012,6.981008210000005,20.5096848,-6.9,down
,39.929279,-77.954994,704.799988,"(39.929279, -77.954994, 704.799988)",0.00196438,-1.9000240000000304,315.299988,6.9829725900000055,10.3719264,-4.6,flat
,39.929283,-77.954971,703.799988,"(39.929283, -77.954971, 703.799988)",0.00124957,-1.0,314.299988,6.984222160000005,6.5977296,-2.3,flat
,39.929279,-77.954979,703.799988,"(39.929279, -77.954979, 703.799988)",0.00050601,0.0,314.299988,6.984728170000005,2.6717328,0.0,flat
,39.929268,-77.954979,703.799988,"(39.929268, -77.954979, 703.799988)",0.00076003,0.0,314.299988,6.985488200000005,4.0129584,0.0,flat
,39.929279,-77.954971,703.799988,"(39.929279, -77.954971, 703.799988)",0.00087023,0.0,314.299988,6.9863584300000054,4.594814400000001,0.0,flat
,39.929268,-77.955002,703.799988,"(39.929268, -77.955002, 703.799988)",0.00180981,0.0,314.299988,6.988168240000006,9.5557968,0.0,flat
,39.929272,-77.955032,703.799988,"(39.929272, -77.955032, 703.799988)",0.00161335,0.0,314.299988,6.989781590000006,8.518488,0.0,flat
,39.929291,-77.955162,701.900024,"(39.929291, -77.955162, 701.900024)",0.00701183,-1.8999639999999545,312.40002400000003,6.996793420000006,37.0224624,-15.5,bigDown
,39.929325,-77.955269,700.900024,"(39.929325, -77.955269, 700.900024)",0.00613667,-1.0,311.40002400000003,7.002930090000006,32.4016176,-9.2,down
,39.929375,-77.955444,697.599976,"(39.929375, -77.955444, 697.599976)",0.00989476,-3.3000480000000607,308.09997599999997,7.012824850000006,52.2443328,-19.5,bigDown
,39.929386,-77.955467,697.599976,"(39.929386, -77.955467, 697.599976)",0.0014362,0.0,308.09997599999997,7.014261050000005,7.5831360000000005,0.0,flat
,39.92944,-77.955605,695.700012,"(39.92944, -77.955605, 695.700012)",0.00820863,-1.8999639999999545,306.200012,7.022469680000006,43.3415664,-13.4,down
,39.929501,-77.955711,694.700012,"(39.929501, -77.955711, 694.700012)",0.0070218,-1.0,305.200012,7.029491480000006,37.075103999999996,-8.1,down
,39.929535,-77.955849,694.700012,"(39.929535, -77.955849, 694.700012)",0.0076798,0.0,305.200012,7.037171280000006,40.549344,0.0,flat
,39.929619,-77.956001,694.200012,"(39.929619, -77.956001, 694.200012)",0.00992686,-0.5,304.700012,7.047098140000006,52.413820799999996,-2.9,flat
,39.929699,-77.956162,693.200012,"(39.929699, -77.956162, 693.200012)",0.01016458,-1.0,303.700012,7.057262720000006,53.6689824,-5.8,down
,39.92979,-77.956314,691.799988,"(39.92979, -77.956314, 691.799988)",0.01021716,-1.4000240000000304,302.299988,7.067479880000006,53.946604799999996,-8.0,down
,39.929901,-77.95652,691.299988,"(39.929901, -77.95652, 691.299988)",0.01333962,-0.5,301.799988,7.080819500000006,70.4331936,-2.2,flat
,39.929947,-77.956635,690.400024,"(39.929947, -77.956635, 690.400024)",0.00687216,-0.8999639999999545,300.90002400000003,7.087691660000006,36.2850048,-7.5,down
,39.929989,-77.956825,688.900024,"(39.929989, -77.956825, 688.900024)",0.01047667,-1.5,299.40002400000003,7.098168330000006,55.3168176,-8.4,down
,39.930012,-77.956909,687.5,"(39.930012, -77.956909, 687.5)",0.00472577,-1.4000240000000304,298.0,7.1028941000000065,24.952065599999997,-16.3,bigDown
,39.930054,-77.95713,684.099976,"(39.930054, -77.95713, 684.099976)",0.01206344,-3.4000240000000304,294.59997599999997,7.114957540000007,63.6949632,-16.7,bigDown
,39.93008,-77.957214,681.700012,"(39.93008, -77.957214, 681.700012)",0.00479944,-2.3999639999999545,292.200012,7.119756980000007,25.3410432,-27.5,bigDown
,39.930134,-77.95739,679.299988,"(39.930134, -77.95739, 679.299988)",0.01004369,-2.4000240000000304,289.799988,7.129800670000007,53.0306832,-14.0,down
,39.930199,-77.957596,675.5,"(39.930199, -77.957596, 675.5)",0.01180232,-3.799987999999985,286.0,7.141602990000007,62.3162496,-19.0,bigDown
,39.930237,-77.957733,670.200012,"(39.930237, -77.957733, 670.200012)",0.00771888,-5.299987999999985,280.700012,7.149321870000007,40.7556864,-19.5,bigDown
,39.930286,-77.957878,667.299988,"(39.930286, -77.957878, 667.299988)",0.0083954,-2.9000240000000304,277.799988,7.157717270000007,44.327712000000005,-20.0,bigDown
,39.930359,-77.958069,662.0,"(39.930359, -77.958069, 662.0)",0.01130699,-5.299987999999985,272.5,7.169024260000007,59.700907199999996,-27.6,bigDown
,39.93037,-77.958107,661.0,"(39.93037, -77.958107, 661.0)",0.00215202,-1.0,271.5,7.171176280000006,11.362665600000001,-22.4,bigDown
,39.930355,-77.958435,656.700012,"(39.930355, -77.958435, 656.700012)",0.01740916,-4.299987999999985,267.200012,7.188585440000006,91.9203648,-14.8,down
,39.930389,-77.958649,652.900024,"(39.930389, -77.958649, 652.900024)",0.01157907,-3.799987999999985,263.40002400000003,7.200164510000006,61.1374896,-19.4,bigDown
,39.930412,-77.958847,652.400024,"(39.930412, -77.958847, 652.400024)",0.01061023,-0.5,262.90002400000003,7.210774740000006,56.0220144,-2.8,flat
,39.93045,-77.958931,651.400024,"(39.93045, -77.958931, 651.400024)",0.00516728,-1.0,261.90002400000003,7.215942020000006,27.2832384,-10.7,down
,39.930614,-77.958977,650.5,"(39.930614, -77.958977, 650.5)",0.01159046,-0.9000240000000304,261.0,7.227532480000006,61.197628800000004,-4.6,flat
,39.930775,-77.958946,648.099976,"(39.930775, -77.958946, 648.099976)",0.01124464,-2.4000240000000304,258.59997599999997,7.238777120000006,59.3716992,-12.6,down
,39.930943,-77.958908,643.700012,"(39.930943, -77.958908, 643.700012)",0.011781,-4.3999639999999545,254.20001200000002,7.250558120000006,62.20368,-22.0,bigDown
,39.93111,-77.958931,638.5,"(39.93111, -77.958931, 638.5)",0.01160277,-5.200012000000015,249.0,7.262160890000006,61.2626256,-26.4,bigDown
,39.931236,-77.958961,636.0,"(39.931236, -77.958961, 636.0)",0.00884968,-2.5,246.5,7.271010570000006,46.7263104,-16.4,bigDown
,39.931374,-77.958992,633.700012,"(39.931374, -77.958992, 633.700012)",0.00967532,-2.299987999999985,244.20001200000002,7.280685890000006,51.085689599999995,-13.9,down
,39.931507,-77.959,632.700012,"(39.931507, -77.959, 632.700012)",0.00919919,-1.0,243.20001200000002,7.289885080000007,48.571723199999994,-6.3,down
,39.931622,-77.959038,632.700012,"(39.931622, -77.959038, 632.700012)",0.00819684,0.0,243.20001200000002,7.298081920000007,43.2793152,0.0,flat
,39.931755,-77.959068,630.799988,"(39.931755, -77.959068, 630.799988)",0.00932587,-1.9000240000000304,241.29998799999998,7.307407790000006,49.2405936,-11.9,down
,39.93185,-77.959137,629.299988,"(39.93185, -77.959137, 629.299988)",0.00751324,-1.5,239.79998799999998,7.314921030000006,39.6699072,-11.5,down
,39.931938,-77.959259,627.900024,"(39.931938, -77.959259, 627.900024)",0.00887406,-1.3999639999999545,238.40002400000003,7.323795090000006,46.8550368,-9.2,down
,39.932011,-77.959381,626.400024,"(39.932011, -77.959381, 626.400024)",0.00819877,-1.5,236.90002400000003,7.331993860000006,43.2895056,-10.6,down
,39.932159,-77.959442,626.0,"(39.932159, -77.959442, 626.0)",0.01072438,-0.40002400000003036,236.5,7.342718240000006,56.6247264,-2.2,flat
,39.932301,-77.95948,627.400024,"(39.932301, -77.95948, 627.400024)",0.0100157,1.4000240000000304,237.90002400000003,7.3527339400000065,52.882896,8.2,up
,39.932446,-77.959465,626.0,"(39.932446, -77.959465, 626.0)",0.01005002,-1.4000240000000304,236.5,7.362783960000007,53.0641056,-8.2,down
,39.932507,-77.959473,623.5,"(39.932507, -77.959473, 623.5)",0.00423596,-2.5,234.0,7.367019920000007,22.3658688,-13.85,down
,39.932537,-77.959457,622.599976,"(39.932537, -77.959457, 622.599976)",0.00223944,-0.9000240000000304,233.09997599999997,7.369259360000007,11.8242432,-19.5,bigDown
,39.932747,-77.959412,619.200012,"(39.932747, -77.959412, 619.200012)",0.01470419,-3.3999639999999545,229.70001200000002,7.383963550000007,77.63812320000001,-13.8,down
,39.932838,-77.959404,617.299988,"(39.932838, -77.959404, 617.299988)",0.00630177,-1.9000240000000304,227.79998799999998,7.390265320000007,33.2733456,-17.1,bigDown
,39.932957,-77.959373,615.900024,"(39.932957, -77.959373, 615.900024)",0.00838455,-1.3999639999999545,226.40002400000003,7.398649870000007,44.270424,-9.7,down
,39.93317,-77.959381,612.5,"(39.93317, -77.959381, 612.5)",0.014723,-3.4000240000000304,223.0,7.413372870000007,77.73744,-13.8,down
,39.933323,-77.959366,611.099976,"(39.933323, -77.959366, 611.099976)",0.01060112,-1.4000240000000304,221.59997599999997,7.423973990000007,55.9739136,-7.8,down
,39.93338,-77.959358,610.099976,"(39.93338, -77.959358, 610.099976)",0.00396107,-1.0,220.59997599999997,7.4279350600000065,20.914449599999998,-13.6,down
,39.933529,-77.959297,609.599976,"(39.933529, -77.959297, 609.599976)",0.01079027,-0.5,220.09997599999997,7.438725330000007,56.97262559999999,-2.7,flat
,39.933655,-77.959236,606.700012,"(39.933655, -77.959236, 606.700012)",0.00928627,-2.8999639999999545,217.20001200000002,7.448011600000006,49.031505599999996,-18.2,bigDown
,39.933796,-77.959183,604.799988,"(39.933796, -77.959183, 604.799988)",0.01013876,-1.9000240000000304,215.29998799999998,7.4581503600000065,53.5326528,-11.0,down
,39.933926,-77.959145,602.900024,"(39.933926, -77.959145, 602.900024)",0.009205,-1.8999639999999545,213.40002400000003,7.467355360000006,48.602399999999996,-12.0,down
,39.934048,-77.959084,601.0,"(39.934048, -77.959084, 601.0)",0.00902768,-1.9000240000000304,211.5,7.476383040000006,47.6661504,-12.2,down
,39.934189,-77.959045,598.599976,"(39.934189, -77.959045, 598.599976)",0.00995887,-2.4000240000000304,209.09997599999997,7.486341910000006,52.5828336,-14.1,down
,39.934319,-77.958992,598.599976,"(39.934319, -77.958992, 598.599976)",0.00941081,0.0,209.09997599999997,7.495752720000007,49.6890768,0.0,flat
,39.934433,-77.958923,597.599976,"(39.934433, -77.958923, 597.599976)",0.0086836,-1.0,208.09997599999997,7.504436320000007,45.849408,-6.7,down
,39.934563,-77.958855,596.200012,"(39.934563, -77.958855, 596.200012)",0.00967769,-1.3999639999999545,206.70001200000002,7.514114010000007,51.09820319999999,-8.4,down
,39.934689,-77.958801,593.299988,"(39.934689, -77.958801, 593.299988)",0.00916379,-2.9000240000000304,203.79998799999998,7.523277800000007,48.3848112,-18.4,bigDown
,39.934734,-77.958778,591.799988,"(39.934734, -77.958778, 591.799988)",0.00333945,-1.5,202.29998799999998,7.526617250000007,17.632296,-23.5,bigDown
,39.93478,-77.958755,590.900024,"(39.93478, -77.958755, 590.900024)",0.00340388,-0.8999639999999545,201.40002400000003,7.530021130000007,17.9724864,-13.9,down
,39.934933,-77.958694,591.299988,"(39.934933, -77.958694, 591.299988)",0.01105424,0.39996399999995447,201.79998799999998,7.541075370000007,58.3663872,2.1,flat
,39.934956,-77.958694,591.299988,"(39.934956, -77.958694, 591.299988)",0.00158915,0.0,201.79998799999998,7.542664520000007,8.390711999999999,0.0,flat
,39.935066,-77.958633,586.5,"(39.935066, -77.958633, 586.5)",0.00825883,-4.799987999999985,197.0,7.550923350000007,43.6066224,-6.45,down
,39.935081,-77.958626,585.599976,"(39.935081, -77.958626, 585.599976)",0.00110075,-0.9000240000000304,196.09997599999997,7.552024100000007,5.81196,-12.9,down
,39.935207,-77.958656,580.799988,"(39.935207, -77.958656, 580.799988)",0.00884966,-4.799987999999985,191.29998799999998,7.560873760000007,46.726204800000005,-19.35,bigDown
,39.935299,-77.958664,577.900024,"(39.935299, -77.958664, 577.900024)",0.00637071,-2.8999639999999545,188.40002400000003,7.5672444700000066,33.6373488,-25.8,bigDown
,39.93536,-77.958672,576.5,"(39.93536, -77.958672, 576.5)",0.00423596,-1.4000240000000304,187.0,7.5714804300000065,22.3658688,-17.9,bigDown
,39.93549,-77.958656,572.099976,"(39.93549, -77.958656, 572.099976)",0.00902205,-4.40002400000003,182.59997599999997,7.580502480000006,47.636424,-28.4,bigDown
,39.935516,-77.958656,571.599976,"(39.935516, -77.958656, 571.599976)",0.00179643,-0.5,182.09997599999997,7.582298910000006,9.4851504,-12.8,down
,39.935596,-77.958603,568.799988,"(39.935596, -77.958603, 568.799988)",0.00619976,-2.799987999999985,179.29998799999998,7.588498670000006,32.7347328,-25.5,bigDown
,39.935715,-77.958534,568.299988,"(39.935715, -77.958534, 568.299988)",0.00899811,-0.5,178.79998799999998,7.597496780000006,47.5100208,-3.2,flat
,39.935741,-77.958519,567.299988,"(39.935741, -77.958519, 567.299988)",0.00196435,-1.0,177.79998799999998,7.599461130000006,10.371768000000001,-24.0,bigDown
,39.935806,-77.958443,567.799988,"(39.935806, -77.958443, 567.799988)",0.00603169,0.5,178.29998799999998,7.6054928200000065,31.8473232,4.7,flat
,39.935947,-77.958405,569.200012,"(39.935947, -77.958405, 569.200012)",0.009948,1.4000240000000304,179.70001200000002,7.615440820000006,52.52544,8.2,up
,39.935974,-77.958405,570.700012,"(39.935974, -77.958405, 570.700012)",0.00186552,1.5,181.20001200000002,7.617306340000006,9.8499456,4.1,flat
,39.936043,-77.958389,570.700012,"(39.936043, -77.958389, 570.700012)",0.00484222,0.0,181.20001200000002,7.622148560000006,25.5669216,0.0,flat
,39.936085,-77.958389,571.200012,"(39.936085, -77.958389, 571.200012)",0.00290192,0.5,181.70001200000002,7.625050480000006,15.322137600000001,8.8,up
,39.936192,-77.958374,574.0,"(39.936192, -77.958374, 574.0)",0.00743558,2.799987999999985,184.5,7.632486060000006,39.259862399999996,21.6,bigUp
,39.936218,-77.958366,574.5,"(39.936218, -77.958366, 574.5)",0.00184575,0.5,185.0,7.634331810000006,9.74556,12.6,up
,39.936359,-77.958336,574.5,"(39.936359, -77.958336, 574.5)",0.00987096,0.0,185.0,7.644202770000006,52.1186688,0.0,flat
,39.936504,-77.958267,573.099976,"(39.936504, -77.958267, 573.099976)",0.0106646,-1.4000240000000304,183.59997599999997,7.654867370000006,56.309087999999996,-7.7,down
,39.936646,-77.95826,570.700012,"(39.936646, -77.95826, 570.700012)",0.00981827,-2.3999639999999545,181.20001200000002,7.664685640000006,51.8404656,-14.3,down
,39.936726,-77.95826,570.200012,"(39.936726, -77.95826, 570.200012)",0.00552747,-0.5,180.70001200000002,7.670213110000006,29.185041599999998,-5.1,down
,39.936897,-77.958252,570.700012,"(39.936897, -77.958252, 570.700012)",0.01182257,0.5,181.20001200000002,7.682035680000006,62.423169599999994,2.5,flat
,39.936977,-77.958229,571.599976,"(39.936977, -77.958229, 571.599976)",0.00566018,0.8999639999999545,182.09997599999997,7.687695860000005,29.8857504,8.9,up
,39.937092,-77.958168,570.700012,"(39.937092, -77.958168, 570.700012)",0.00857777,-0.8999639999999545,181.20001200000002,7.696273630000005,45.2906256,-6.1,down
,39.937206,-77.958092,568.799988,"(39.937206, -77.958092, 568.799988)",0.00884604,-1.9000240000000304,179.29998799999998,7.705119670000005,46.707091199999994,-12.5,down
,39.937325,-77.958031,568.299988,"(39.937325, -77.958031, 568.299988)",0.00883439,-0.5,178.79998799999998,7.713954060000004,46.64557919999999,-3.3,flat
,39.937477,-77.957954,567.299988,"(39.937477, -77.957954, 567.299988)",0.0112666,-1.0,177.79998799999998,7.725220660000004,59.487648,-5.2,down
,39.937538,-77.957916,566.799988,"(39.937538, -77.957916, 566.799988)",0.0046708,-0.5,177.29998799999998,7.729891460000005,24.661824,-5.9,down
,39.93771,-77.957802,563.0,"(39.93771, -77.957802, 563.0)",0.01333061,-3.799987999999985,173.5,7.743222070000004,70.3856208,-16.9,bigDown
,39.937851,-77.957741,560.099976,"(39.937851, -77.957741, 560.099976)",0.01026416,-2.9000240000000304,170.59997599999997,7.7534862300000045,54.194764799999994,-16.6,bigDown
,39.937908,-77.957725,558.200012,"(39.937908, -77.957725, 558.200012)",0.00402851,-1.8999639999999545,168.70001200000002,7.757514740000005,21.270532799999998,-25.4,bigDown
,39.938057,-77.957649,554.299988,"(39.938057, -77.957649, 554.299988)",0.01105422,-3.9000240000000304,164.79998799999998,7.768568960000005,58.3662816,-20.8,bigDown
,39.938114,-77.957611,552.400024,"(39.938114, -77.957611, 552.400024)",0.00442301,-1.8999639999999545,162.90002400000003,7.772991970000005,23.353492799999998,-23.4,bigDown
,39.938274,-77.957497,550.0,"(39.938274, -77.957497, 550.0)",0.01259703,-2.4000240000000304,160.5,7.785589000000005,66.5123184,-11.3,down
,39.93832,-77.957474,549.5,"(39.93832, -77.957474, 549.5)",0.00340385,-0.5,160.0,7.788992850000005,17.972328,-7.7,down
,39.938446,-77.957397,548.099976,"(39.938446, -77.957397, 548.099976)",0.00961406,-1.4000240000000304,158.59997599999997,7.798606910000005,50.762236800000004,-8.5,down
,39.938618,-77.957291,546.700012,"(39.938618, -77.957291, 546.700012)",0.013144,-1.3999639999999545,157.20001200000002,7.811750910000004,69.40032,-6.3,down
,39.938793,-77.957176,544.700012,"(39.938793, -77.957176, 544.700012)",0.01353943,-2.0,155.20001200000002,7.825290340000004,71.4881904,-8.8,down
,39.938934,-77.957069,544.700012,"(39.938934, -77.957069, 544.700012)",0.01127125,0.0,155.20001200000002,7.836561590000004,59.5122,0.0,flat
,39.939064,-77.956985,541.799988,"(39.939064, -77.956985, 541.799988)",0.01002403,-2.9000240000000304,152.29998799999998,7.846585620000004,52.9268784,-16.9,bigDown
,39.939175,-77.956909,539.400024,"(39.939175, -77.956909, 539.400024)",0.00866194,-2.3999639999999545,149.90002400000003,7.855247560000004,45.7350432,-16.1,bigDown
,39.939297,-77.956871,537.5,"(39.939297, -77.956871, 537.5)",0.00866644,-1.9000240000000304,148.0,7.863914000000004,45.758803199999996,-12.7,down
,39.939426,-77.956833,535.099976,"(39.939426, -77.956833, 535.099976)",0.00913756,-2.4000240000000304,145.59997599999997,7.873051560000004,48.246316799999995,-15.3,bigDown
,39.939587,-77.956787,532.200012,"(39.939587, -77.956787, 532.200012)",0.01138783,-2.8999639999999545,142.70001200000002,7.884439390000004,60.1277424,-15.0,bigDown
,39.939728,-77.956741,531.799988,"(39.939728, -77.956741, 531.799988)",0.01004232,-0.40002400000003036,142.29998799999998,7.894481710000004,53.0234496,-2.3,flat
,39.939854,-77.95668,530.299988,"(39.939854, -77.95668, 530.299988)",0.00928617,-1.5,140.79998799999998,7.903767880000005,49.0309776,-9.4,down
,39.93996,-77.956657,527.900024,"(39.93996, -77.956657, 527.900024)",0.00742456,-2.3999639999999545,138.40002400000003,7.911192440000004,39.2016768,-18.5,bigDown
,39.940067,-77.956619,525.0,"(39.940067, -77.956619, 525.0)",0.00766217,-2.9000240000000304,135.5,7.918854610000004,40.4562576,-21.8,bigDown
