,timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,unknown_87,unknown_88,heart_rate,cadence,temperature,fractional_cadence,eE,rE,pwr,tpRE,frnrRE
29,2022-05-04T13:46:23+00:00,38.795719631016254,-77.04567627981305,0.09083000000000001,-4.600000000000023,-4.600000000000023,11.3328,11.3328,,100,131,90,25,0.0,687.3165893554688,18.543001174926758,,,
30,2022-05-04T13:46:24+00:00,38.79569205455482,-77.04568977467716,0.09411000000000001,-4.600000000000023,-4.600000000000023,11.3328,11.3328,,100,132,89,25,0.0,711.2814331054688,18.543001174926758,,,
31,2022-05-04T13:46:25+00:00,38.79566598683596,-77.04570561647415,0.09731000000000001,-4.800000000000011,-4.800000000000011,11.3652,11.3652,,100,131,89,25,0.0,711.2814331054688,18.543001174926758,,,
32,2022-05-04T13:46:26+00:00,38.795639080926776,-77.0457170996815,0.10045000000000001,-4.800000000000011,-4.800000000000011,11.3652,11.3652,,100,131,89,25,0.0,711.2814331054688,18.543001174926758,,,
33,2022-05-04T13:46:27+00:00,38.79561334848404,-77.04572506248951,0.10339000000000001,-4.800000000000011,-4.800000000000011,11.3976,11.3976,,100,132,89,25,0.0,711.2814331054688,18.543001174926758,,,
34,2022-05-04T13:46:28+00:00,38.795585772022605,-77.04573092982173,0.10648,-4.800000000000011,-4.800000000000011,11.3976,11.3976,,100,131,89,25,0.0,711.2814331054688,120.5276107788086,,,
35,2022-05-04T13:46:29+00:00,38.7955532502383,-77.04573637805879,0.11012000000000001,-4.800000000000011,-4.800000000000011,11.3976,11.3976,,100,132,89,25,0.0,731.5200805664062,120.5276107788086,,,
36,2022-05-04T13:46:30+00:00,38.79552382975817,-77.04574082046747,0.11341000000000001,-4.800000000000011,-4.800000000000011,11.3976,11.3976,,100,132,89,25,0.0,731.5200805664062,120.5276107788086,,,
37,2022-05-04T13:46:31+00:00,38.79549499601126,-77.04574903473258,0.11668,-4.600000000000023,-4.600000000000023,11.3976,11.3976,,100,131,89,25,0.0,731.5200805664062,120.5276107788086,,,
38,2022-05-04T13:46:32+00:00,38.79545057192445,-77.0457445923239,0.12161000000000001,-4.600000000000023,-4.600000000000023,11.3976,11.3976,,100,132,90,25,0.0,731.5200805664062,120.5276107788086,,,
39,2022-05-04T13:46:33+00:00,38.795414697378874,-77.04573252238333,0.12562,-4.600000000000023,-4.600000000000023,11.4552,11.4552,,100,130,90,25,0.0,731.5200805664062,120.5276107788086,,,
40,2022-05-04T13:46:34+00:00,38.7953735422343,-77.04573252238333,0.13016,-4.600000000000023,-4.600000000000023,11.4552,11.4552,,100,131,90,25,0.0,736.8997192382812,120.5276107788086,,,
41,2022-05-04T13:46:35+00:00,38.79534353502095,-77.04572858288884,0.13348000000000002,-4.600000000000023,-4.600000000000023,11.4552,11.4552,,100,131,90,25,0.0,736.8997192382812,120.5276107788086,,,
42,2022-05-04T13:46:36+00:00,38.79531084559858,-77.04572824761271,0.13708,-4.800000000000011,-4.800000000000011,11.5236,11.5236,,100,133,90,25,0.0,736.8997192382812,120.5276107788086,,,
43,2022-05-04T13:46:37+00:00,38.795278491452336,-77.04573134891689,0.14066,-5.0,-5.0,11.624400000000001,11.624400000000001,,100,134,89,25,0.0,736.8997192382812,120.5276107788086,,,
44,2022-05-04T13:46:38+00:00,38.79524697549641,-77.04572908580303,0.14415,-5.0,-5.0,11.7576,11.7576,,100,134,89,25,0.0,736.8997192382812,120.5276107788086,,,
