time,latitude,longitude,elevation,pointxyz,distance,mph,pace,sec_mile_pace,elevation_change,cum_elevation,cum_distance,second,elapsed_time,step_feet,moving_time
2021-11-19 14:57:26+00:00,38.79098511300981,-77.05035061575472,-5.400000095367432,"(38.79098511300981, -77.05035061575472, -5.400000095367432)",0.00221342,7.968311999999999,0:07:31.789538,451.78953836144973,-0.20000028610229492,-2.4000000953674316,0.5693958099999998,273,0:04:33,11.6868576,1
2021-11-19 14:57:27+00:00,38.790954099968076,-77.05036008730531,-5.599999904632568,"(38.790954099968076, -77.05036008730531, -5.599999904632568)",0.00220267,7.929612,0:07:33.994470,453.9944703473512,-0.19999980926513672,-2.5999999046325684,0.5715984799999998,274,0:04:34,11.6300976,1
2021-11-19 14:57:28+00:00,38.790929205715656,-77.0503711514175,-5.800000190734863,"(38.790929205715656, -77.0503711514175, -5.800000190734863)",0.00182031,6.553115999999999,0:09:09.356978,549.3569776576518,-0.20000028610229492,-2.8000001907348633,0.5734187899999998,275,0:04:35,9.611236799999999,1
2021-11-19 14:57:29+00:00,38.79090213216841,-77.0503693073988,-6.0,"(38.79090213216841, -77.0503693073988, -6.0)",0.00187324,6.743664,0:08:53.834426,533.8344259144584,-0.19999980926513672,-3.0,0.5752920299999998,276,0:04:36,9.8907072,1
2021-11-19 14:57:30+00:00,38.7908801715821,-77.05038447864354,-6.199999809265137,"(38.7908801715821, -77.05038447864354, -6.199999809265137)",0.00172332,6.203952,0:09:40.275283,580.2752825940627,-0.19999980926513672,-3.1999998092651367,0.5770153499999998,277,0:04:37,9.0991296,1
2021-11-19 14:57:31+00:00,38.79086047410965,-77.05040442757308,-6.199999809265137,"(38.79086047410965, -77.05040442757308, -6.199999809265137)",0.0017339,6.24204,0:09:36.734529,576.734529096257,0.0,-3.1999998092651367,0.5787492499999998,278,0:04:38,9.154992,1
2021-11-19 14:57:32+00:00,38.79084203392267,-77.05042395740747,-6.400000095367432,"(38.79084203392267, -77.05042395740747, -6.400000095367432)",0.00165213,5.947667999999999,0:10:05.279246,605.2792455799483,-0.20000028610229492,-3.4000000953674316,0.5804013799999997,279,0:04:39,8.723246399999999,1
2021-11-19 14:57:33+00:00,38.79081211052835,-77.05044139176607,-6.599999904632568,"(38.79081211052835, -77.05044139176607, -6.599999904632568)",0.00227072,8.174592,0:07:20.388952,440.3889515219842,-0.19999980926513672,-3.5999999046325684,0.5826720999999997,280,0:04:40,11.989401599999999,1
2021-11-19 14:57:34+00:00,38.790781516581774,-77.0504607539624,-7.199999809265137,"(38.790781516581774, -77.0504607539624, -7.199999809265137)",0.00235703,8.485308,0:07:04.262737,424.2627374280344,-0.5999999046325684,-4.199999809265137,0.5850291299999997,281,0:04:41,12.4451184,1
2021-11-19 14:57:35+00:00,38.79075737670064,-77.05048011615872,-7.400000095367432,"(38.79075737670064, -77.05048011615872, -7.400000095367432)",0.00196703,7.081307999999999,0:08:28.380655,508.3806550993122,-0.20000028610229492,-4.400000095367432,0.5869961599999997,282,0:04:42,10.3859184,1
2021-11-19 14:57:36+00:00,38.790728375315666,-77.05049864016473,-7.800000190734863,"(38.790728375315666, -77.05049864016473, -7.800000190734863)",0.0022384,8.058240000000001,0:07:26.747677,446.74767691208,-0.40000009536743164,-4.800000190734863,0.5892345599999996,283,0:04:43,11.818752000000002,1
2021-11-19 14:57:37+00:00,38.790713120251894,-77.05052403733134,-8.0,"(38.790713120251894, -77.05052403733134, -8.0)",0.00172676,6.216336,0:09:39.119275,579.1192754059626,-0.19999980926513672,-5.0,0.5909613199999997,284,0:04:44,9.1172928,1
2021-11-19 14:57:38+00:00,38.79068939946592,-77.05054474063218,-8.0,"(38.79068939946592, -77.05054474063218, -8.0)",0.00198224,7.136064,0:08:24.479780,504.4797804503995,0.0,-5.0,0.5929435599999997,285,0:04:45,10.4662272,1
2021-11-19 14:57:39+00:00,38.79066517576575,-77.05056946724653,-8.0,"(38.79066517576575, -77.05056946724653, -8.0)",0.00213881,7.6997160000000004,0:07:47.549712,467.5497122231521,0.0,-5.0,0.5950823699999997,286,0:04:46,11.2929168,1
2021-11-19 14:57:40+00:00,38.79063282161951,-77.05059436149895,-8.0,"(38.79063282161951, -77.05059436149895, -8.0)",0.00260665,9.383939999999999,0:06:23.634166,383.63416645886485,0.0,-5.0,0.5976890199999998,287,0:04:47,13.763112,1
2021-11-19 14:57:41+00:00,38.790603652596474,-77.05062696710229,-8.0,"(38.790603652596474, -77.05062696710229, -8.0)",0.00267304,9.622943999999999,0:06:14.105887,374.10588693023675,0.0,-5.0,0.6003620599999998,288,0:04:48,14.1136512,1
2021-11-19 14:57:42+00:00,38.7905764952302,-77.0506624225527,-8.0,"(38.7905764952302, -77.0506624225527, -8.0)",0.00267708,9.637488000000001,0:06:13.541321,373.5413211409446,0.0,-5.0,0.6030391399999998,289,0:04:49,14.1349824,1
2021-11-19 14:57:43+00:00,38.790555289015174,-77.05070315860212,-8.0,"(38.790555289015174, -77.05070315860212, -8.0)",0.00263811,9.497196,0:06:19.059251,379.05925075148497,0.0,-5.0,0.6056772499999998,290,0:04:50,13.9292208,1
2021-11-19 14:57:44+00:00,38.7905365973711,-77.05074515193701,-8.0,"(38.7905365973711, -77.05074515193701, -8.0)",0.0026043,9.37548,0:06:23.980340,383.98034020658145,0.0,-5.0,0.6082815499999998,291,0:04:51,13.750703999999999,1
2021-11-19 14:57:45+00:00,38.79051949828863,-77.05078270286322,-8.0,"(38.79051949828863, -77.05078270286322, -8.0)",0.00234209,8.431524,0:07:06.969075,426.9690746299246,0.0,-5.0,0.6106236399999998,292,0:04:52,12.366235199999998,1
2021-11-19 14:57:46+00:00,38.79050072282553,-77.05081882886589,-8.0,"(38.79050072282553, -77.05081882886589, -8.0)",0.00233838,8.418168,0:07:07.646490,427.646490305254,0.0,-5.0,0.6129620199999998,293,0:04:53,12.346646400000001,1
2021-11-19 14:57:47+00:00,38.79047599621117,-77.05085327848792,-8.0,"(38.79047599621117, -77.05085327848792, -8.0)",0.00252206,9.079416,0:06:36.501273,396.5012727690856,0.0,-5.0,0.6154840799999998,294,0:04:54,13.3164768,1
2021-11-19 14:57:48+00:00,38.79044967703521,-77.05088378861547,-7.800000190734863,"(38.79044967703521, -77.05088378861547, -7.800000190734863)",0.00245085,8.82306,0:06:48.021707,408.02170675479937,0.19999980926513672,-4.800000190734863,0.6179349299999998,295,0:04:55,12.940488,1
2021-11-19 14:57:49+00:00,38.79042008891702,-77.05091019161046,-7.599999904632568,"(38.79042008891702, -77.05091019161046, -7.599999904632568)",0.00249022,8.964792,0:06:41.570946,401.57094553894837,0.20000028610229492,-4.599999904632568,0.6204251499999998,296,0:04:56,13.1483616,1
2021-11-19 14:57:50+00:00,38.79038899205625,-77.05093508586287,-7.400000095367432,"(38.79038899205625, -77.05093508586287, -7.400000095367432)",0.00253255,9.117180000000001,0:06:34.858937,394.8589366448836,0.19999980926513672,-4.400000095367432,0.6229576999999997,297,0:04:57,13.371864,1
2021-11-19 14:57:51+00:00,38.79035538062453,-77.0509581360966,-7.199999809265137,"(38.79035538062453, -77.0509581360966, -7.199999809265137)",0.00263328,9.479808,0:06:19.754527,379.75452667395797,0.20000028610229492,-4.199999809265137,0.6255909799999997,298,0:04:58,13.9037184,1
2021-11-19 14:57:52+00:00,38.79032688215375,-77.05098127014935,-7.199999809265137,"(38.79032688215375, -77.05098127014935, -7.199999809265137)",0.0023301,8.388359999999999,0:07:09.166130,429.16613020900394,0.0,-4.199999809265137,0.6279210799999997,299,0:04:59,12.302928,1
2021-11-19 14:57:53+00:00,38.79030014388263,-77.0510028116405,-7.199999809265137,"(38.79030014388263, -77.0510028116405, -7.199999809265137)",0.00218148,7.853328,0:07:38.404386,458.4043860131654,0.0,-4.199999809265137,0.6301025599999996,300,0:05:00,11.5182144,1
2021-11-19 14:57:54+00:00,38.79027642309666,-77.05102175474167,-7.199999809265137,"(38.79027642309666, -77.05102175474167, -7.199999809265137)",0.00193052,6.949872,0:08:37.995152,517.9951515653813,0.0,-4.199999809265137,0.6320330799999997,301,0:05:01,10.1931456,1
2021-11-19 14:57:55+00:00,38.790254797786474,-77.05104220658541,-7.199999809265137,"(38.790254797786474, -77.05104220658541, -7.199999809265137)",0.00185625,6.6825,0:08:58.720539,538.7205387205387,0.0,-4.199999809265137,0.6338893299999997,302,0:05:02,9.801,1
2021-11-19 14:57:56+00:00,38.79019629210234,-77.05110448412597,-7.199999809265137,"(38.79019629210234, -77.05110448412597, -7.199999809265137)",0.00198292,7.138512,0:08:24.306780,504.306779900349,0.0,-4.199999809265137,0.6358722499999997,303,0:05:03,10.4698176,1
2021-11-19 14:57:57+00:00,38.79015094600618,-77.0511286240071,-7.400000095367432,"(38.79015094600618, -77.0511286240071, -7.400000095367432)",0.0021095899999999997,7.594523999999999,0:07:54.025759,474.0257585597202,-0.20000028610229492,-4.400000095367432,0.6379818399999997,304,0:05:04,11.138635199999998,1
2021-11-19 14:57:58+00:00,38.79012227989733,-77.0511479023844,-7.599999904632568,"(38.79012227989733, -77.0511479023844, -7.599999904632568)",0.00223626,8.050536,0:07:27.175194,447.17519429762194,-0.19999980926513672,-4.599999904632568,0.6402180999999997,305,0:05:05,11.8074528,1
2021-11-19 14:57:59+00:00,38.79008975811303,-77.0511719584465,-7.599999904632568,"(38.79008975811303, -77.0511719584465, -7.599999904632568)",0.00259376,9.337536,0:06:25.540682,385.5406822527913,0.0,-4.599999904632568,0.6428118599999997,306,0:05:06,13.695052800000001,1
2021-11-19 14:58:00+00:00,38.79006218165159,-77.05119903199375,-7.800000190734863,"(38.79006218165159, -77.05119903199375, -7.800000190734863)",0.00239922,8.637192,0:06:56.802127,416.80212735805804,-0.20000028610229492,-4.800000190734863,0.6452110799999997,307,0:05:07,12.667881600000001,1
2021-11-19 14:58:01+00:00,38.79003326408565,-77.0512224175036,-7.800000190734863,"(38.79003326408565, -77.0512224175036, -7.800000190734863)",0.00236182,8.502552000000001,0:07:03.402291,423.4022914532013,0.0,-4.800000190734863,0.6475728999999997,308,0:05:08,12.4704096,1
2021-11-19 14:58:02+00:00,38.79000786691904,-77.05124412663281,-7.800000190734863,"(38.79000786691904, -77.05124412663281, -7.800000190734863)",0.00210858,7.5908880000000005,0:07:54.252815,474.2528146904552,0.0,-4.800000190734863,0.6496814799999997,309,0:05:09,11.1333024,1
2021-11-19 14:58:03+00:00,38.78997811116278,-77.05126265063882,-7.800000190734863,"(38.78997811116278, -77.05126265063882, -7.800000190734863)",0.00228518,8.226647999999999,0:07:17.602290,437.60228953517884,0.0,-4.800000190734863,0.6519666599999997,310,0:05:10,12.065750399999999,1
2021-11-19 14:58:04+00:00,38.78994919359684,-77.05128385685384,-7.599999904632568,"(38.78994919359684, -77.05128385685384, -7.599999904632568)",0.00230138,8.284968,0:07:14.521896,434.52189555831717,0.20000028610229492,-4.599999904632568,0.6542680399999997,311,0:05:11,12.1512864,1
2021-11-19 14:58:05+00:00,38.78992144949734,-77.05130347050726,-7.199999809265137,"(38.78992144949734, -77.05130347050726, -7.199999809265137)",0.00218869,7.879284,0:07:36.894307,456.89430664004493,0.40000009536743164,-4.199999809265137,0.6564567299999997,312,0:05:12,11.556283200000001,1
2021-11-19 14:58:06+00:00,38.789894208312035,-77.05132333561778,-7.0,"(38.789894208312035, -77.05132333561778, -7.0)",0.00216499,7.793964,0:07:41.895898,461.89589790253075,0.19999980926513672,-4.0,0.6586217199999997,313,0:05:13,11.4311472,1
2021-11-19 14:58:07+00:00,38.789867302402854,-77.05134462565184,-6.800000190734863,"(38.789867302402854, -77.05134462565184, -6.800000190734863)",0.00218417,7.863012,0:07:37.839820,457.8398201605186,0.19999980926513672,-3.8000001907348633,0.6608058899999998,314,0:05:14,11.5324176,1
2021-11-19 14:58:08+00:00,38.7898407317698,-77.05136734060943,-6.800000190734863,"(38.7898407317698, -77.05136734060943, -6.800000190734863)",0.00220609,7.941924,0:07:33.290664,453.2906635722024,0.0,-3.8000001907348633,0.6630119799999998,315,0:05:15,11.6481552,1
2021-11-19 14:58:09+00:00,38.789812652394176,-77.05138804391026,-6.599999904632568,"(38.789812652394176, -77.05138804391026, -6.599999904632568)",0.00223767,8.055612,0:07:26.893420,446.8934203881716,0.20000028610229492,-3.5999999046325684,0.6652496499999998,316,0:05:16,11.814897600000002,1
2021-11-19 14:58:10+00:00,38.789781806990504,-77.05140857957304,-6.599999904632568,"(38.789781806990504, -77.05140857957304, -6.599999904632568)",0.00240108,8.643888,0:06:56.479251,416.47925100371504,0.0,-3.5999999046325684,0.6676507299999999,317,0:05:17,12.6777024,1
2021-11-19 14:58:11+00:00,38.789755403995514,-77.05142810940742,-7.0,"(38.789755403995514, -77.05142810940742, -7.0)",0.00210576,7.580736,0:07:54.887926,474.88792644935796,-0.40000009536743164,-4.0,0.6697564899999998,318,0:05:18,11.1184128,1
2021-11-19 14:58:12+00:00,38.789727156981826,-77.05144730396569,-7.199999809265137,"(38.789727156981826, -77.05144730396569, -7.199999809265137)",0.00220854,7.950744,0:07:32.787815,452.78781457433416,-0.19999980926513672,-4.199999809265137,0.6719650299999999,319,0:05:19,11.661091200000001,1
2021-11-19 14:58:13+00:00,38.78969991579652,-77.05146624706686,-7.800000190734863,"(38.78969991579652, -77.05146624706686, -7.800000190734863)",0.00214089,7.707204,0:07:47.095460,467.0954602992214,-0.6000003814697266,-4.800000190734863,0.6741059199999998,320,0:05:20,11.3038992,1
2021-11-19 14:58:14+00:00,38.78967225551605,-77.05148384906352,-8.199999809265137,"(38.78967225551605, -77.05148384906352, -8.199999809265137)",0.00213333,7.679988000000001,0:07:48.750732,468.7507324230194,-0.39999961853027344,-5.199999809265137,0.6762392499999998,321,0:05:21,11.263982400000002,1
2021-11-19 14:58:15+00:00,38.789646439254284,-77.05150136724114,-8.399999618530273,"(38.789646439254284, -77.05150136724114, -8.399999618530273)",0.00201787,7.2643320000000005,0:08:15.572064,495.57206361163,-0.19999980926513672,-5.399999618530273,0.6782571199999998,322,0:05:22,10.6543536,1
2021-11-19 14:58:16+00:00,38.78961835987866,-77.05151318572462,-8.600000381469727,"(38.78961835987866, -77.05151318572462, -8.600000381469727)",0.00204184,7.350624,0:08:09.754339,489.7543392234455,-0.20000076293945312,-5.600000381469727,0.6802989599999998,323,0:05:23,10.7809152,1
2021-11-19 14:58:17+00:00,38.78958826884627,-77.05151955597103,-8.600000381469727,"(38.78958826884627, -77.05151955597103, -8.600000381469727)",0.00210721,7.585956,0:07:54.561150,474.56114957692876,0.0,-5.600000381469727,0.6824061699999998,324,0:05:24,11.1260688,1
2021-11-19 14:58:18+00:00,38.78955624997616,-77.05152299255133,-8.600000381469727,"(38.78955624997616, -77.05152299255133, -8.600000381469727)",0.00222002,7.992072,0:07:30.446392,450.44639237484347,0.0,-5.600000381469727,0.6846261899999998,325,0:05:25,11.7217056,1
2021-11-19 14:58:19+00:00,38.789523812010884,-77.0515313744545,-8.600000381469727,"(38.789523812010884, -77.0515313744545, -8.600000381469727)",0.00228626,8.230536,0:07:17.395572,437.395571807231,0.0,-5.600000381469727,0.6869124499999998,326,0:05:26,12.0714528,1
2021-11-19 14:58:20+00:00,38.78948944620788,-77.05154118128121,-8.800000190734863,"(38.78948944620788, -77.05154118128121, -8.800000190734863)",0.00243248,8.756928,0:06:51.103072,411.10307176215224,-0.19999980926513672,-5.800000190734863,0.6893449299999997,327,0:05:27,12.843494399999999,1
2021-11-19 14:58:21+00:00,38.78945868462324,-77.05155626870692,-8.800000190734863,"(38.78945868462324, -77.05155626870692, -8.800000190734863)",0.00227544,8.191584,0:07:19.475442,439.47544211229473,0.0,-5.800000190734863,0.6916203699999998,328,0:05:28,12.0143232,1
2021-11-19 14:58:22+00:00,38.789426581934094,-77.05157085321844,-9.0,"(38.789426581934094, -77.05157085321844, -9.0)",0.00235305,8.47098,0:07:04.980345,424.9803446590595,-0.19999980926513672,-6.0,0.6939734199999997,329,0:05:29,12.424104000000002,1
2021-11-19 14:58:23+00:00,38.78939422778785,-77.05158694647253,-9.600000381469727,"(38.78939422778785, -77.05158694647253, -9.600000381469727)",0.00239759,8.631324,0:06:57.085490,417.085490012888,-0.6000003814697266,-6.600000381469727,0.6963710099999997,330,0:05:30,12.6592752,1
2021-11-19 14:58:24+00:00,38.78936614841223,-77.05160832032561,-10.0,"(38.78936614841223, -77.05160832032561, -10.0)",0.00225588,8.121168,0:07:23.285990,443.28599038955974,-0.39999961853027344,-7.0,0.6986268899999997,331,0:05:31,11.9110464,1
2021-11-19 14:58:25+00:00,38.78933555446565,-77.05162961035967,-10.199999809265137,"(38.78933555446565, -77.05162961035967, -10.199999809265137)",0.00240478,8.657208,0:06:55.838455,415.8384550769717,-0.19999980926513672,-7.199999809265137,0.7010316699999997,332,0:05:32,12.6972384,1
2021-11-19 14:58:26+00:00,38.78930630162358,-77.05165207386017,-10.600000381469727,"(38.78930630162358, -77.05165207386017, -10.600000381469727)",0.00235557,8.480052,0:07:04.525699,424.52569866316855,-0.40000057220458984,-7.600000381469727,0.7033872399999996,333,0:05:33,12.4374096,1
2021-11-19 14:58:27+00:00,38.789280485361814,-77.05167260952294,-10.800000190734863,"(38.789280485361814, -77.05167260952294, -10.800000190734863)",0.00209877,7.555572,0:07:56.469551,476.46955121332974,-0.19999980926513672,-7.800000190734863,0.7054860099999997,334,0:05:34,11.0815056,1
2021-11-19 14:58:28+00:00,38.78925081342459,-77.0516970846802,-11.0,"(38.78925081342459, -77.0516970846802, -11.0)",0.00243731,8.774315999999999,0:06:50.288392,410.28839171053335,-0.19999980926513672,-8.0,0.7079233199999997,335,0:05:35,12.8689968,1
2021-11-19 14:58:29+00:00,38.789219465106726,-77.0517232362181,-11.0,"(38.789219465106726, -77.0517232362181, -11.0)",0.0025836,9.30096,0:06:27.056820,387.05681994116736,0.0,-8.0,0.7105069199999997,336,0:05:36,13.641408,1
2021-11-19 14:58:30+00:00,38.78918836824596,-77.05174997448921,-11.199999809265137,"(38.78918836824596, -77.05174997448921, -11.199999809265137)",0.00258651,9.311436,0:06:26.621355,386.62135464390235,-0.19999980926513672,-8.199999809265137,0.7130934299999997,337,0:05:37,13.6567728,1
2021-11-19 14:58:31+00:00,38.78916095942259,-77.0517766289413,-11.399999618530273,"(38.78916095942259, -77.0517766289413, -11.399999618530273)",0.00237634,8.554824,0:07:00.815203,420.8152032116617,-0.19999980926513672,-8.399999618530273,0.7154697699999997,338,0:05:38,12.547075199999998,1
2021-11-19 14:58:32+00:00,38.789134891703725,-77.0518025290221,-11.800000190734863,"(38.789134891703725, -77.0518025290221, -11.800000190734863)",0.00227807,8.201052,0:07:18.968074,438.9680738519887,-0.40000057220458984,-8.800000190734863,0.7177478399999997,339,0:05:39,12.0282096,1
2021-11-19 14:58:33+00:00,38.78910815343261,-77.05182901583612,-12.0,"(38.78910815343261, -77.05182901583612, -12.0)",0.00233405,8.402579999999999,0:07:08.439836,428.43983633598253,-0.19999980926513672,-9.0,0.7200818899999997,340,0:05:40,12.323784,1
2021-11-19 14:58:34+00:00,38.78908233717084,-77.05185743048787,-12.199999809265137,"(38.78908233717084, -77.05185743048787, -12.199999809265137)",0.00235021,8.460756,0:07:05.493892,425.4938920351798,-0.19999980926513672,-9.199999809265137,0.7224320999999997,341,0:05:41,12.4091088,1
2021-11-19 14:58:35+00:00,38.78905635327101,-77.05188266001642,-12.199999809265137,"(38.78905635327101, -77.05188266001642, -12.199999809265137)",0.00225152,8.105471999999999,0:07:24.144400,444.14440022740195,0.0,-9.199999809265137,0.7246836199999996,342,0:05:42,11.888025599999999,1
2021-11-19 14:58:36+00:00,38.78903204575181,-77.05190780572593,-12.199999809265137,"(38.78903204575181, -77.05190780572593, -12.199999809265137)",0.00215746,7.766856,0:07:43.508014,463.508014053563,0.0,-9.199999809265137,0.7268410799999996,343,0:05:43,11.3913888,1
2021-11-19 14:58:37+00:00,38.78900572657585,-77.0519333705306,-11.399999618530273,"(38.78900572657585, -77.0519333705306, -11.399999618530273)",0.00228089,8.211203999999999,0:07:18.425352,438.4253515075256,0.8000001907348633,-8.399999618530273,0.7291219699999996,344,0:05:44,12.043099199999999,1
2021-11-19 14:58:38+00:00,38.788980497047305,-77.05196077935398,-11.199999809265137,"(38.788980497047305, -77.05196077935398, -11.199999809265137)",0.00228422,8.223192,0:07:17.786203,437.78620273003474,0.19999980926513672,-8.199999809265137,0.7314061899999995,345,0:05:45,12.0606816,1
2021-11-19 14:58:39+00:00,38.78895820118487,-77.05198659561574,-10.800000190734863,"(38.78895820118487, -77.05198659561574, -10.800000190734863)",0.00207514,7.470504,0:08:01.895197,481.8951974324624,0.39999961853027344,-7.800000190734863,0.7334813299999995,346,0:05:46,10.9567392,1
2021-11-19 14:58:40+00:00,38.78893816843629,-77.05201199278235,-10.800000190734863,"(38.78893816843629, -77.05201199278235, -10.800000190734863)",0.00194593,7.005348,0:08:33.893100,513.8930999573469,0.0,-7.800000190734863,0.7354272599999995,347,0:05:47,10.2745104,1
2021-11-19 14:58:41+00:00,38.78891469910741,-77.05203630030155,-10.800000190734863,"(38.78891469910741, -77.05203630030155, -10.800000190734863)",0.00208404,7.502544,0:07:59.837239,479.83723920846046,0.0,-7.800000190734863,0.7375112999999994,348,0:05:48,11.0037312,1
2021-11-19 14:58:42+00:00,38.78889030776918,-77.05205926671624,-10.800000190734863,"(38.78889030776918, -77.05205926671624, -10.800000190734863)",0.00209046,7.525656000000001,0:07:58.363614,478.3636137500837,0.0,-7.800000190734863,0.7396017599999994,349,0:05:49,11.0376288,1
2021-11-19 14:58:43+00:00,38.788864659145474,-77.05207921564579,-11.0,"(38.788864659145474, -77.05207921564579, -11.0)",0.00207238,7.460568,0:08:02.536986,482.53698646001214,-0.19999980926513672,-8.0,0.7416741399999994,350,0:05:50,10.9421664,1
2021-11-19 14:58:44+00:00,38.78883968107402,-77.0520979911089,-11.199999809265137,"(38.78883968107402, -77.0520979911089, -11.199999809265137)",0.00200023,7.200828,0:08:19.942507,499.94250661173965,-0.19999980926513672,-8.199999809265137,0.7436743699999995,351,0:05:51,10.561214399999999,1
2021-11-19 14:58:45+00:00,38.78881210461259,-77.05211341381073,-11.600000381469727,"(38.78881210461259, -77.05211341381073, -11.600000381469727)",0.00207852,7.482672,0:08:01.111560,481.11156014856726,-0.40000057220458984,-8.600000381469727,0.7457528899999994,352,0:05:52,10.9745856,1
2021-11-19 14:58:46+00:00,38.78878511488438,-77.05213177017868,-11.600000381469727,"(38.78878511488438, -77.05213177017868, -11.600000381469727)",0.00211065,7.598339999999999,0:07:53.787696,473.7876957335418,0.0,-8.600000381469727,0.7478635399999994,353,0:05:53,11.144231999999999,1
2021-11-19 14:58:47+00:00,38.788756700232625,-77.05214995890856,-11.800000190734863,"(38.788756700232625, -77.05214995890856, -11.800000190734863)",0.00219407,7.898651999999999,0:07:35.773973,455.7739725715224,-0.19999980926513672,-8.800000190734863,0.7500576099999995,354,0:05:54,11.584689599999999,1
2021-11-19 14:58:48+00:00,38.78872669301927,-77.05216764472425,-11.600000381469727,"(38.78872669301927, -77.05216764472425, -11.600000381469727)",0.00228162,8.213832,0:07:18.285078,438.28507814622947,0.19999980926513672,-8.600000381469727,0.7523392299999995,355,0:05:55,12.046953599999998,1
2021-11-19 14:58:49+00:00,38.7887011282146,-77.0521857496351,-11.600000381469727,"(38.7887011282146, -77.0521857496351, -11.600000381469727)",0.00201761,7.263396,0:08:15.635926,495.6359256744366,0.0,-8.600000381469727,0.7543568399999995,356,0:05:56,10.6529808,1
2021-11-19 14:58:50+00:00,38.78867715597153,-77.05220393836498,-11.399999618530273,"(38.78867715597153, -77.05220393836498, -11.399999618530273)",0.00192431,6.927516,0:08:39.666790,519.6667896544735,0.20000076293945312,-8.399999618530273,0.7562811499999995,357,0:05:57,10.1603568,1
2021-11-19 14:58:51+00:00,38.78864857368171,-77.05222128890455,-11.399999618530273,"(38.78864857368171, -77.05222128890455, -11.399999618530273)",0.00218476,7.865136,0:07:37.716179,457.7161793515077,0.0,-8.399999618530273,0.7584659099999995,358,0:05:58,11.5355328,1
2021-11-19 14:58:52+00:00,38.788618398830295,-77.0522396452725,-11.399999618530273,"(38.788618398830295, -77.0522396452725, -11.399999618530273)",0.00230739,8.306604,0:07:13.390107,433.39010743740766,0.0,-8.399999618530273,0.7607732999999995,359,0:05:59,12.183019199999999,1
2021-11-19 14:58:53+00:00,38.788588643074036,-77.05226043239236,-11.399999618530273,"(38.788588643074036, -77.05226043239236, -11.399999618530273)",0.00234097,8.427491999999999,0:07:07.173351,427.1733512176576,0.0,-8.399999618530273,0.7631142699999995,360,0:06:00,12.360321599999999,1
2021-11-19 14:58:54+00:00,38.788559725508094,-77.05228054895997,-11.800000190734863,"(38.788559725508094, -77.05228054895997, -11.800000190734863)",0.00227284,8.182224,0:07:19.978177,439.9781770824167,-0.40000057220458984,-8.800000190734863,0.7653871099999996,361,0:06:01,12.0005952,1
2021-11-19 14:58:55+00:00,38.78853122703731,-77.05230225808918,-12.0,"(38.78853122703731, -77.05230225808918, -12.0)",0.00229001,8.244036,0:07:16.679316,436.67931581084804,-0.19999980926513672,-9.0,0.7676771199999995,362,0:06:02,12.0912528,1
2021-11-19 14:58:56+00:00,38.78850222565234,-77.05232472158968,-12.399999618530273,"(38.78850222565234, -77.05232472158968, -12.399999618530273)",0.00234069,8.426484,0:07:07.224451,427.2244509097745,-0.39999961853027344,-9.399999618530273,0.7700178099999996,363,0:06:03,12.358843199999999,1
2021-11-19 14:58:57+00:00,38.788474816828966,-77.05234676599503,-12.600000381469727,"(38.788474816828966, -77.05234676599503, -12.600000381469727)",0.00223514,8.046504,0:07:27.399268,447.39926805479746,-0.20000076293945312,-9.600000381469727,0.7722529499999996,364,0:06:04,11.8015392,1
2021-11-19 14:58:58+00:00,38.78844464197755,-77.05236461944878,-12.600000381469727,"(38.78844464197755, -77.05236461944878, -12.600000381469727)",0.00229592,8.265312,0:07:15.555246,435.55524582738076,0.0,-9.600000381469727,0.7745488699999996,365,0:06:05,12.122457599999999,1
2021-11-19 14:58:59+00:00,38.78841337747872,-77.05238222144544,-12.600000381469727,"(38.78841337747872, -77.05238222144544, -12.600000381469727)",0.00235902,8.492472,0:07:03.904842,423.9048418411035,0.0,-9.600000381469727,0.7769078899999996,366,0:06:06,12.4556256,1
2021-11-19 14:59:00+00:00,38.78838445991278,-77.05240242183208,-12.800000190734863,"(38.78838445991278, -77.05240242183208, -12.800000190734863)",0.002275,8.190000000000001,0:07:19.560440,439.56043956043953,-0.19999980926513672,-9.800000190734863,0.7791828899999996,367,0:06:07,12.012,1
2021-11-19 14:59:01+00:00,38.788354033604264,-77.05242186784744,-12.600000381469727,"(38.788354033604264, -77.05242186784744, -12.600000381469727)",0.00234868,8.455248000000001,0:07:05.771071,425.77107141032405,0.19999980926513672,-9.600000381469727,0.7815315699999996,368,0:06:08,12.4010304,1
2021-11-19 14:59:02+00:00,38.7883261218667,-77.05244483426213,-12.600000381469727,"(38.7883261218667, -77.05244483426213, -12.600000381469727)",0.00229108,8.247888,0:07:16.475374,436.47537405939556,0.0,-9.600000381469727,0.7838226499999996,369,0:06:09,12.0969024,1
2021-11-19 14:59:03+00:00,38.78829728811979,-77.05246319063008,-12.600000381469727,"(38.78829728811979, -77.05246319063008, -12.600000381469727)",0.00222402,8.006472,0:07:29.636244,449.63624427837874,0.0,-9.600000381469727,0.7860466699999996,370,0:06:10,11.742825600000002,1
2021-11-19 14:59:04+00:00,38.78827231004834,-77.05248154699802,-12.399999618530273,"(38.78827231004834, -77.05248154699802, -12.399999618530273)",0.00198892,7.160112,0:08:22.785431,502.78543128934297,0.20000076293945312,-9.399999618530273,0.7880355899999996,371,0:06:11,10.5014976,1
